label,coeff_index_1based,linear_coeff_l2,energy_share_percent,case1_rel_percent,dd_case2_rel_percent,case3_rel_percent,pod_ae_rel_percent,pod_dl_rel_percent,case1_abs_l2,dd_case2_abs_l2,case3_abs_l2,pod_ae_abs_l2,pod_dl_abs_l2
verification,1,6782.558186573308,61.939583892173445,0.0,0.36375950853260897,0.0,0.0161031000507265,0.03034082626266533,0.0,24.6722003254173,0.0,1.0922021307826408,2.0578841955523917
verification,2,3114.0752636478423,13.0568807173187,0.0,0.5117424299354174,0.0,0.029710473092362185,0.07124462165270162,0.0,15.936044424209225,0.0,0.9252064932819989,2.218611139566276
verification,3,2271.79182725157,6.948935694621388,0.0,0.9323653406754698,0.0,0.03232559576936232,0.10443027094553801,0.0,21.18139960959158,0.0,0.7343702427987525,2.3724383605174033
verification,4,1645.5789262361134,3.646016763469031,0.0,1.1786750795412615,0.0,0.041099988193940395,0.13343631902791572,0.0,19.396028717727745,0.0,0.6763327444050137,2.19579994586857
verification,5,1400.720420654372,2.641703960724053,0.0,0.746265269343322,0.0,0.05510523269702477,0.16968314552330427,0.0,10.453090019943263,0.0,0.7718702472363358,2.3767864697535974
verification,6,1220.595012717306,2.0059698872932237,0.0,1.338640172092294,0.0,0.06490758978286773,0.2158908340175579,0.0,16.339375178788902,0.0,0.7922588037646913,2.635152752932109
verification,7,1173.6371513096217,1.854594315170614,0.0,1.294485951827491,0.0,0.05911297736606256,0.20172153254520708,0.0,15.192568049131406,0.0,0.693771863613358,2.3674788481416797
verification,8,1048.1553812087802,1.4792192969899247,0.0,1.1571086555382237,0.0,0.06479260659668813,0.2052172993278159,0.0,12.12829663945646,0.0,0.6791271926686218,2.1509961660758323
verification,9,887.0663022047692,1.059481530646474,0.0,1.6031571960609132,0.0,0.07535453450281739,0.28055014679911605,0.0,14.221067257627203,0.0,0.668444682757759,2.4886658130409707
verification,10,803.2368502926572,0.8686973087203762,0.0,1.3575783317324774,0.0,0.07756511218304464,0.30951719588663695,0.0,10.904569432063553,0.0,0.6230315640250539,2.4861561753539765
verification,11,684.2671802438315,0.6304238684578777,0.19768299561557948,1.3284488358330164,0.07546340229674543,0.10361619490840882,0.3726313521526052,1.3526798599202627,9.090139389936587,0.5163712950119987,0.7090116151757214,2.5497940460790933
verification,12,629.888646913075,0.5342060331432873,0.18972802744699077,1.84181028864071,0.08306791205446815,0.09882130802759394,0.4005413425860624,1.195075304900718,11.60135390582477,0.5232353472588326,0.6224641999968135,2.5229644431428127
verification,13,546.7090891386961,0.4024332124078639,0.2408506759036834,1.959367764540323,0.1172910795169003,0.12587764079812513,0.4005862926506077,1.3167525364174204,10.71204165839563,0.6412409924677894,0.6881845034367096,2.1900416717646087
verification,14,512.3865116469448,0.35348957013902327,0.25382089121226503,2.386285444520262,0.10227339498558684,0.1096037254644711,0.4116076471804634,1.3005440103137114,12.227004747116158,0.5240350809095498,0.5615947055424976,2.1090220650600404
verification,15,455.5967736382282,0.2794747053066794,0.32085635132030216,2.4418702785296666,0.11335376025649781,0.12972750114192658,0.4983459706811888,1.4618111846286355,11.12508220541198,0.5164360745262162,0.5910343097241132,2.270448163979607
verification,16,433.302596111473,0.25279228134961595,0.3098882844732113,2.5736357090852273,0.1227839852751451,0.15193134523221066,0.5606079263772832,1.3427539816677312,11.151630341918207,0.5320261958063325,0.6583224631982535,2.429128698999463
verification,17,391.4567310100297,0.20632352886937466,0.40874720203557496,3.0302096112282793,0.13331459821224045,0.16996695413244045,0.654174525198947,1.6000684351834236,11.861959486865954,0.521868968120792,0.6653470824441681,2.5608102114441813
verification,18,373.8963153366211,0.18822772693334153,0.520158191650188,3.0890213874967847,0.14102039276571754,0.17852025178326497,0.6204018027348658,1.9448523125016528,11.549737147810648,0.5272700524242488,0.6674806435472864,2.319659480707636
verification,19,341.2431803920596,0.15678668903286397,0.6045182013992322,3.7620758045143083,0.15529647547739242,0.17973807586939994,0.6888366495417062,2.0628771365036163,12.83782712408479,0.5299386319558288,0.6133439264722335,2.350608090602224
verification,20,326.4938908825309,0.14352625267966518,0.5478595660384471,3.702247230579196,0.18998263610061086,0.20684204053778193,0.8289334500222758,1.7887280137310744,12.087611033208761,0.6202817006060841,0.6753266261326261,2.706417073804528
verification,21,301.64929798661035,0.1225140410237721,0.6481206594990446,3.9615067146099867,0.16113419539171658,0.20104415634915995,0.9068406530986596,1.9550514194850572,11.949857194313456,0.48606016921548617,0.6064482862703443,2.735478463929299
verification,22,286.7848525409701,0.11073722723694346,0.5497457255833469,3.8208211115264583,0.2062312547480533,0.21048850777593797,0.9236598173771544,1.5765874684644876,10.95753619054541,0.5914399998225971,0.6036491566409121,2.6489164452452663
verification,23,266.43273287096486,0.0955776583283292,0.6912534339102471,4.421931163151301,0.22520407406784293,0.208774159060349,1.0274457231344716,1.8417254150314601,11.781472043656857,0.6000173690757058,0.5562426975128629,2.73745171891302
verification,24,254.20132844080945,0.08700352700823535,0.7000597083430825,4.557309105653663,0.21732333278145055,0.26078629835692474,1.0083010254683882,1.779561078486972,11.584740287725584,0.5524387989422884,0.6629222348149154,2.563114601422947
verification,25,238.6404512905856,0.07667774818371585,0.7830824653394708,5.5039013678494815,0.21842860194933725,0.26833892808210236,1.2235183465486736,1.8687515292635566,13.134535062824716,0.5212590014396152,0.6403652289634489,2.9198097038268656
verification,26,226.314784544275,0.06896156034962704,0.7734968117826144,5.542298168646384,0.26276153438713934,0.2993806297996345,1.054300449133569,1.7505376430426602,12.543040159173362,0.5946682004134854,0.6775426272983363,2.38603778990596
verification,27,213.27683756902147,0.06124471415414912,0.8188609273974773,6.678825562435846,0.2770516554709136,0.2747330442050773,1.3293637146096073,1.7464406900417004,14.244387946314584,0.5908870092209854,0.5859419484376908,2.8352248903094424
