mu1,mu2,model_label,n_tot,n_p,n_s,global_coeff_1based,local_secondary_coeff_1based,abs_error_l2_time,ref_l2_time,rel_error_percent
4.56,0.019,GPR (n_s=131),151,20,131,118,98,21.15384058489858,21.155517058638157,99.9920754773569
4.56,0.019,GPR (n_s=131),151,20,131,119,99,19.28382477417435,19.279051296957512,100.02475991760856
4.56,0.019,GPR (n_s=131),151,20,131,120,100,21.566023225790534,21.559895638698613,100.02842122798093
4.56,0.019,GPR (n_s=131),151,20,131,121,101,21.383519677550254,21.383069251224597,100.00210646245571
4.56,0.019,GPR (n_s=131),151,20,131,122,102,21.377552357601555,21.37762836234466,99.99964446597248
4.56,0.019,GPR (n_s=131),151,20,131,123,103,15.720902835064791,15.722715118468155,99.98847347045528
4.56,0.019,GPR (n_s=131),151,20,131,124,104,18.694959896692044,18.69280617185489,100.01152167746967
4.56,0.019,GPR (n_s=131),151,20,131,125,105,21.90477387553605,21.903760762898887,100.00462529082623
4.56,0.019,GPR (n_s=131),151,20,131,126,106,18.90967939200033,18.909949214485394,99.99857311893331
4.56,0.019,GPR (n_s=131),151,20,131,127,107,17.616132225635752,17.615384112532222,100.00424693040328
4.56,0.019,GPR (n_s=131),151,20,131,128,108,19.60514118485854,19.60508863150677,100.000268059751
4.56,0.019,GPR (n_s=131),151,20,131,129,109,17.860329466455628,17.859552316526198,100.00435145246452
4.56,0.019,GPR (n_s=131),151,20,131,130,110,19.46635428741471,19.466229585289682,100.00064060749146
4.56,0.019,GPR (n_s=131),151,20,131,131,111,17.579118666216456,17.57946171176351,99.9980486003913
4.56,0.019,GPR (n_s=131),151,20,131,132,112,15.258902623248643,15.257611947355771,100.00845922610515
4.56,0.019,GPR (n_s=131),151,20,131,133,113,16.75447695306137,16.75457928903099,99.99938920597258
4.56,0.019,GPR (n_s=131),151,20,131,134,114,16.783802842262816,16.78426546334784,99.99724372159132
4.56,0.019,GPR (n_s=131),151,20,131,135,115,17.11496786173506,17.11457030572802,100.00232290966083
4.56,0.019,GPR (n_s=131),151,20,131,136,116,17.034707358160688,17.035204645083283,99.99708082800908
4.56,0.019,GPR (n_s=131),151,20,131,137,117,17.918209349989294,17.9197516359933,99.99139337399683
4.56,0.019,GPR (n_s=131),151,20,131,138,118,16.23587792969726,16.235626633855883,100.00154780500343
4.56,0.019,GPR (n_s=131),151,20,131,139,119,17.227255247979475,17.22903728809098,99.98965676327872
4.56,0.019,GPR (n_s=131),151,20,131,140,120,15.824250878911313,15.824668453549034,99.99736124242382
4.56,0.019,GPR (n_s=131),151,20,131,141,121,16.94743723258397,16.948029538207624,99.9965051652623
4.56,0.019,GPR (n_s=131),151,20,131,142,122,15.418410273563243,15.42511828795791,99.95651239575969
4.56,0.019,GPR (n_s=131),151,20,131,143,123,15.901633704716442,15.901846545412461,99.9986615347129
4.56,0.019,GPR (n_s=131),151,20,131,144,124,17.613556740958323,17.613641478811267,99.99951890781331
4.56,0.019,GPR (n_s=131),151,20,131,145,125,16.32556149042393,16.328543305556316,99.9817386335291
4.56,0.019,GPR (n_s=131),151,20,131,146,126,18.10117853082287,18.108926955065954,99.95721212934203
4.56,0.019,GPR (n_s=131),151,20,131,147,127,17.379404833387397,17.38036016948162,99.99450335847528
4.56,0.019,GPR (n_s=131),151,20,131,148,128,23.708181983136733,23.710264835378347,99.99121539866351
4.56,0.019,GPR (n_s=131),151,20,131,149,129,14.51809997913204,14.51822323832296,99.99915100361184
4.56,0.019,GPR (n_s=131),151,20,131,150,130,16.57428261055819,16.575135688990034,99.9948532642637
4.56,0.019,GPR (n_s=131),151,20,131,151,131,20.225108592867524,20.232553259908276,99.96320451034966
