mu1,mu2,model_label,n_tot,n_p,n_s,global_coeff_1based,local_secondary_coeff_1based,abs_error_l2_time,ref_l2_time,rel_error_percent
4.56,0.019,ANN (n_s=131),151,20,131,73,53,92.43788007943355,49.85744987335465,185.40434842584116
4.56,0.019,ANN (n_s=131),151,20,131,74,54,53.414509409012936,47.61811445363352,112.17266794766402
4.56,0.019,ANN (n_s=131),151,20,131,75,55,57.59805162309579,48.937388024041475,117.69743737610105
4.56,0.019,ANN (n_s=131),151,20,131,76,56,56.42776647495597,53.08534496928324,106.29631682266877
4.56,0.019,ANN (n_s=131),151,20,131,77,57,65.49100227776165,46.45745188454769,140.96985439604956
4.56,0.019,ANN (n_s=131),151,20,131,78,58,68.49285888597333,44.86899341820426,152.65075872681467
4.56,0.019,ANN (n_s=131),151,20,131,79,59,42.142249996246086,38.11450528648976,110.56748521194638
4.56,0.019,ANN (n_s=131),151,20,131,80,60,75.45315525690133,43.71260427504372,172.61189651877785
4.56,0.019,ANN (n_s=131),151,20,131,81,61,70.82762599990379,42.30656740299899,167.4152037087344
4.56,0.019,ANN (n_s=131),151,20,131,82,62,52.68109446411245,44.12734085716196,119.38424895041504
4.56,0.019,ANN (n_s=131),151,20,131,83,63,70.53032321716631,40.60859982988302,173.68321861041986
4.56,0.019,ANN (n_s=131),151,20,131,84,64,65.36007848117194,42.919189439208886,152.2863766421976
4.56,0.019,ANN (n_s=131),151,20,131,85,65,67.44390677265454,38.38730811000494,175.69324366111658
4.56,0.019,ANN (n_s=131),151,20,131,86,66,62.033823058040475,40.95189260220432,151.47974639565592
4.56,0.019,ANN (n_s=131),151,20,131,87,67,64.46677516457443,36.38449251974828,177.18200997192426
4.56,0.019,ANN (n_s=131),151,20,131,88,68,71.10258918668079,36.091072681941604,197.00879996913315
4.56,0.019,ANN (n_s=131),151,20,131,89,69,55.68903402627216,35.060728483570244,158.83592964238753
4.56,0.019,ANN (n_s=131),151,20,131,90,70,55.93166578422154,33.69457160661348,165.99607330589544
4.56,0.019,ANN (n_s=131),151,20,131,91,71,53.15982629535907,35.95122068644328,147.86654049664835
4.56,0.019,ANN (n_s=131),151,20,131,92,72,66.59643050156373,35.381411332147955,188.22434717592355
4.56,0.019,ANN (n_s=131),151,20,131,93,73,62.80668647470921,33.01805358305483,190.21922754084505
4.56,0.019,ANN (n_s=131),151,20,131,94,74,65.84275135511595,34.772571776805336,189.35254998606587
4.56,0.019,ANN (n_s=131),151,20,131,95,75,42.36273248649222,31.435906399745146,134.7590616532554
4.56,0.019,ANN (n_s=131),151,20,131,96,76,57.29533120208174,31.33279306754335,182.86059298502875
4.56,0.019,ANN (n_s=131),151,20,131,97,77,40.71794106024898,27.849895084166995,146.2050070105924
4.56,0.019,ANN (n_s=131),151,20,131,98,78,58.913843569268515,29.92972158716103,196.84060006271764
4.56,0.019,ANN (n_s=131),151,20,131,99,79,40.510624765970974,30.1478135489837,134.3733425316232
4.56,0.019,ANN (n_s=131),151,20,131,100,80,56.78906935768773,31.354532392893162,181.11917169129774
4.56,0.019,ANN (n_s=131),151,20,131,101,81,55.78456051512083,28.62045780564059,194.9114891660701
4.56,0.019,ANN (n_s=131),151,20,131,102,82,48.30393888643682,31.566989205861393,153.02041816983828
4.56,0.019,ANN (n_s=131),151,20,131,103,83,30.43431532782396,21.8865575711995,139.05482956292974
4.56,0.019,ANN (n_s=131),151,20,131,104,84,48.67806076504083,26.850312991560486,181.29420234446127
4.56,0.019,ANN (n_s=131),151,20,131,105,85,51.53469768494715,30.590366094950664,168.4670838033992
4.56,0.019,ANN (n_s=131),151,20,131,106,86,39.951439491451524,26.069442821531823,153.25007045587483
4.56,0.019,ANN (n_s=131),151,20,131,107,87,54.829754836606625,27.767327930083976,197.46140130827058
4.56,0.019,ANN (n_s=131),151,20,131,108,88,46.21239530211097,24.541593105325816,188.30234493653282
4.56,0.019,ANN (n_s=131),151,20,131,109,89,43.022436739506404,21.741589152495667,197.88082847921885
4.56,0.019,ANN (n_s=131),151,20,131,110,90,47.165267952486126,24.253844611081668,194.4651196904929
4.56,0.019,ANN (n_s=131),151,20,131,111,91,55.32129329554152,27.905179589247386,198.24740105545962
4.56,0.019,ANN (n_s=131),151,20,131,112,92,37.30211828157334,23.33779491032172,159.8356589596884
4.56,0.019,ANN (n_s=131),151,20,131,113,93,39.66421253802429,23.73418426398097,167.11849919450884
4.56,0.019,ANN (n_s=131),151,20,131,114,94,45.55145705855191,20.160269186301157,225.94667083862151
4.56,0.019,ANN (n_s=131),151,20,131,115,95,59.11336803487685,22.305282781307806,265.0195857835742
4.56,0.019,ANN (n_s=131),151,20,131,116,96,47.91628783889418,25.443310360427954,188.32568231144364
4.56,0.019,ANN (n_s=131),151,20,131,117,97,53.67260274949722,21.68879617974885,247.4669516218338
4.56,0.019,ANN (n_s=131),151,20,131,118,98,42.60910543901123,21.155517058638157,201.40895313930986
4.56,0.019,ANN (n_s=131),151,20,131,119,99,45.294900600803686,19.279051296957512,234.94361783223127
4.56,0.019,ANN (n_s=131),151,20,131,120,100,37.638182690932084,21.559895638698613,174.574976250692
4.56,0.019,ANN (n_s=131),151,20,131,121,101,46.30257752089042,21.383069251224597,216.538500515957
4.56,0.019,ANN (n_s=131),151,20,131,122,102,49.527260439120774,21.37762836234466,231.67799345955473
4.56,0.019,ANN (n_s=131),151,20,131,123,103,45.14552780677184,15.722715118468155,287.1356980432926
4.56,0.019,ANN (n_s=131),151,20,131,124,104,40.954819515223,18.69280617185489,219.09401477070497
4.56,0.019,ANN (n_s=131),151,20,131,125,105,50.34875987517366,21.903760762898887,229.86353996550034
4.56,0.019,ANN (n_s=131),151,20,131,126,106,43.37469599476205,18.909949214485394,229.37499991557976
4.56,0.019,ANN (n_s=131),151,20,131,127,107,35.692955667313875,17.615384112532222,202.6237715811182
4.56,0.019,ANN (n_s=131),151,20,131,128,108,30.387024140108988,19.60508863150677,154.99559686394318
4.56,0.019,ANN (n_s=131),151,20,131,129,109,29.714549439051854,17.859552316526198,166.37902738220222
4.56,0.019,ANN (n_s=131),151,20,131,130,110,36.60938542844846,19.466229585289682,188.06613406077153
4.56,0.019,ANN (n_s=131),151,20,131,131,111,34.48000711223727,17.57946171176351,196.13801422124632
4.56,0.019,ANN (n_s=131),151,20,131,132,112,54.67590885972377,15.257611947355771,358.35168077661984
4.56,0.019,ANN (n_s=131),151,20,131,133,113,31.155687429979174,16.75457928903099,185.9532662236193
4.56,0.019,ANN (n_s=131),151,20,131,134,114,38.116756041982654,16.78426546334784,227.0981481150845
4.56,0.019,ANN (n_s=131),151,20,131,135,115,45.65909243529284,17.11457030572802,266.78491846220265
4.56,0.019,ANN (n_s=131),151,20,131,136,116,39.592835244374335,17.035204645083283,232.4177259344029
4.56,0.019,ANN (n_s=131),151,20,131,137,117,31.773990920106353,17.9197516359933,177.31267467058902
4.56,0.019,ANN (n_s=131),151,20,131,138,118,35.51903047795407,16.235626633855883,218.7721563138612
4.56,0.019,ANN (n_s=131),151,20,131,139,119,30.84273206383331,17.22903728809098,179.01599229315246
4.56,0.019,ANN (n_s=131),151,20,131,140,120,30.187387121273826,15.824668453549034,190.7615771533187
4.56,0.019,ANN (n_s=131),151,20,131,141,121,53.17338689109294,16.948029538207624,313.74377045555
4.56,0.019,ANN (n_s=131),151,20,131,142,122,46.048774672991215,15.42511828795791,298.53109592644483
4.56,0.019,ANN (n_s=131),151,20,131,143,123,27.426916890862284,15.901846545412461,172.47630212338265
4.56,0.019,ANN (n_s=131),151,20,131,144,124,42.34484569441174,17.613641478811267,240.40937670584157
4.56,0.019,ANN (n_s=131),151,20,131,145,125,36.84396933135201,16.328543305556316,225.64149564287618
4.56,0.019,ANN (n_s=131),151,20,131,146,126,35.14424111443463,18.108926955065954,194.07136160877306
4.56,0.019,ANN (n_s=131),151,20,131,147,127,24.881060938656024,17.38036016948162,143.1561871907866
4.56,0.019,ANN (n_s=131),151,20,131,148,128,41.88634823920667,23.710264835378347,176.65913278500201
4.56,0.019,ANN (n_s=131),151,20,131,149,129,40.375178325957975,14.51822323832296,278.0999965573048
4.56,0.019,ANN (n_s=131),151,20,131,150,130,27.876303115785323,16.575135688990034,168.18144743335068
4.56,0.019,ANN (n_s=131),151,20,131,151,131,35.79555318223215,20.232553259908276,176.92059288020096
4.56,0.019,ANN (n_s=141),151,10,141,11,1,33.6329573247545,651.6938510107866,5.160852334664397
4.56,0.019,ANN (n_s=141),151,10,141,12,2,29.761231676666398,589.107343234116,5.051919997004527
4.56,0.019,ANN (n_s=141),151,10,141,13,3,29.591216570795943,517.4791495039825,5.718339878845343
4.56,0.019,ANN (n_s=141),151,10,141,14,4,30.809144141212915,469.151731222723,6.566989332196819
4.56,0.019,ANN (n_s=141),151,10,141,15,5,28.84515460736585,429.2145841940655,6.7204507184974345
4.56,0.019,ANN (n_s=141),151,10,141,16,6,27.308992931460498,390.7320219814855,6.989187318963714
4.56,0.019,ANN (n_s=141),151,10,141,17,7,26.05764455120376,371.30642379595724,7.017827562693375
4.56,0.019,ANN (n_s=141),151,10,141,18,8,24.707899314167857,337.1564944176357,7.328317776243748
4.56,0.019,ANN (n_s=141),151,10,141,19,9,25.48463629520475,325.7340343414989,7.823756073486233
4.56,0.019,ANN (n_s=141),151,10,141,20,10,24.37690081764066,295.249986416062,8.2563596745739
4.56,0.019,ANN (n_s=141),151,10,141,21,11,23.166876012006597,285.15477504054377,8.124316350204092
4.56,0.019,ANN (n_s=141),151,10,141,22,12,22.79595844183776,261.07002235009236,8.73174110019748
4.56,0.019,ANN (n_s=141),151,10,141,23,13,22.2331881118977,248.7434360698395,8.93820092830723
4.56,0.019,ANN (n_s=141),151,10,141,24,14,22.056995284320546,232.03534030870765,9.50587753355811
4.56,0.019,ANN (n_s=141),151,10,141,25,15,20.79861159363804,217.23156713702488,9.574396515087852
4.56,0.019,ANN (n_s=141),151,10,141,26,16,21.12115847708426,206.57590628041444,10.224405574391405
4.56,0.019,ANN (n_s=141),151,10,141,27,17,20.768859580167653,191.8455867395503,10.825820876642563
4.56,0.019,ANN (n_s=141),151,10,141,28,18,20.873457086307013,183.51579708141912,11.374201795307156
4.56,0.019,ANN (n_s=141),151,10,141,29,19,19.736333925496165,167.8838396102995,11.75594623717753
4.56,0.019,ANN (n_s=141),151,10,141,30,20,18.797527805779804,154.7634027050166,12.145977328767074
4.56,0.019,ANN (n_s=141),151,10,141,31,21,16.566464898787665,146.08320317664348,11.340431027347842
4.56,0.019,ANN (n_s=141),151,10,141,32,22,18.711663252049426,152.31775516987844,12.284623832054576
4.56,0.019,ANN (n_s=141),151,10,141,33,23,18.040448693396048,143.05535235874785,12.610816999111652
4.56,0.019,ANN (n_s=141),151,10,141,34,24,16.16689921906692,124.87878019552873,12.946073939666631
4.56,0.019,ANN (n_s=141),151,10,141,35,25,15.950904783254643,122.6115262171799,13.009302857058522
4.56,0.019,ANN (n_s=141),151,10,141,36,26,15.450307361093277,104.02278528336822,14.852810678934553
4.56,0.019,ANN (n_s=141),151,10,141,37,27,17.283095363280978,106.84262675505808,16.176217197376957
4.56,0.019,ANN (n_s=141),151,10,141,38,28,16.99381451936505,122.19439223863257,13.907196728126399
4.56,0.019,ANN (n_s=141),151,10,141,39,29,15.700820903118526,110.77826605297325,14.173196117377865
4.56,0.019,ANN (n_s=141),151,10,141,40,30,15.038253852126324,106.27015411982703,14.150966446486605
4.56,0.019,ANN (n_s=141),151,10,141,41,31,17.86927235016233,107.5519443432549,16.61455072642115
4.56,0.019,ANN (n_s=141),151,10,141,42,32,15.796074345236407,106.12795411190513,14.883990252540306
4.56,0.019,ANN (n_s=141),151,10,141,43,33,15.237890539422034,92.1181977931698,16.541672443087965
4.56,0.019,ANN (n_s=141),151,10,141,44,34,16.61977685873594,99.73656689753918,16.663674493437973
4.56,0.019,ANN (n_s=141),151,10,141,45,35,14.955090015557255,94.70390580674804,15.79141840894554
4.56,0.019,ANN (n_s=141),151,10,141,46,36,15.234647647506858,86.97475950670842,17.51617105228305
4.56,0.019,ANN (n_s=141),151,10,141,47,37,13.703511252450294,86.82296561844338,15.783279406364027
4.56,0.019,ANN (n_s=141),151,10,141,48,38,15.014231337002329,85.78800427195256,17.501551020357596
4.56,0.019,ANN (n_s=141),151,10,141,49,39,15.11290888684207,82.6164074553664,18.292866214264805
4.56,0.019,ANN (n_s=141),151,10,141,50,40,12.348405220605418,76.44357202821938,16.153621413775596
4.56,0.019,ANN (n_s=141),151,10,141,51,41,13.80214548936912,80.0419801270798,17.243633237778408
4.56,0.019,ANN (n_s=141),151,10,141,52,42,13.400974606343167,72.95290337468802,18.36935061722686
4.56,0.019,ANN (n_s=141),151,10,141,53,43,14.98469187150188,76.78509512378666,19.515104913713767
4.56,0.019,ANN (n_s=141),151,10,141,54,44,15.979484156803295,71.9428553152084,22.211356620183107
4.56,0.019,ANN (n_s=141),151,10,141,55,45,13.194378636249438,72.70191755692801,18.148597835700553
4.56,0.019,ANN (n_s=141),151,10,141,56,46,17.174129349446037,69.99467686602763,24.536336359289074
4.56,0.019,ANN (n_s=141),151,10,141,57,47,11.64058054367598,72.79905206979346,15.990016645431036
4.56,0.019,ANN (n_s=141),151,10,141,58,48,13.93673724902412,67.45129978632069,20.661925408664295
4.56,0.019,ANN (n_s=141),151,10,141,59,49,14.39806990989565,69.51842971275073,20.71115525679779
4.56,0.019,ANN (n_s=141),151,10,141,60,50,13.015901646414768,64.49922125872774,20.17993611768377
4.56,0.019,ANN (n_s=141),151,10,141,61,51,12.958369897435654,72.72548181037921,17.818197383996246
4.56,0.019,ANN (n_s=141),151,10,141,62,52,11.231463514767562,64.90745376226248,17.303811602139277
4.56,0.019,ANN (n_s=141),151,10,141,63,53,12.439772096922033,60.38031151006408,20.602364886521983
4.56,0.019,ANN (n_s=141),151,10,141,64,54,11.822255078517031,57.14428335568313,20.68843003058027
4.56,0.019,ANN (n_s=141),151,10,141,65,55,13.768324814716632,58.59187001623926,23.49869497406486
4.56,0.019,ANN (n_s=141),151,10,141,66,56,12.319881538816977,57.08094315847006,21.58317795242819
4.56,0.019,ANN (n_s=141),151,10,141,67,57,14.954102174046458,55.047099435236674,27.16601297338123
4.56,0.019,ANN (n_s=141),151,10,141,68,58,12.231998655887486,52.47381616463028,23.310671016399994
4.56,0.019,ANN (n_s=141),151,10,141,69,59,13.05812459700894,53.064898970320606,24.6078384212366
4.56,0.019,ANN (n_s=141),151,10,141,70,60,12.33817464369343,52.36574125290374,23.561539182851277
4.56,0.019,ANN (n_s=141),151,10,141,71,61,12.764767939334906,51.25996309204636,24.90202327382386
4.56,0.019,ANN (n_s=141),151,10,141,72,62,13.117749311679498,49.3101238564563,26.602547886242952
4.56,0.019,ANN (n_s=141),151,10,141,73,63,12.284493172761756,49.85744987335465,24.63923286081859
4.56,0.019,ANN (n_s=141),151,10,141,74,64,14.315643504570085,47.61811445363352,30.063440497018092
4.56,0.019,ANN (n_s=141),151,10,141,75,65,11.729815191568532,48.937388024041475,23.96902586179308
4.56,0.019,ANN (n_s=141),151,10,141,76,66,12.20127332867926,53.08534496928324,22.98425928236744
4.56,0.019,ANN (n_s=141),151,10,141,77,67,12.81129626113378,46.45745188454769,27.57640753300758
4.56,0.019,ANN (n_s=141),151,10,141,78,68,10.257252152298587,44.86899341820426,22.86044631466373
4.56,0.019,ANN (n_s=141),151,10,141,79,69,12.034370794608998,38.11450528648976,31.574254221987125
4.56,0.019,ANN (n_s=141),151,10,141,80,70,11.201896441893089,43.71260427504372,25.62623899370014
4.56,0.019,ANN (n_s=141),151,10,141,81,71,12.652483366415696,42.30656740299899,29.906664953202508
4.56,0.019,ANN (n_s=141),151,10,141,82,72,11.233153254675157,44.12734085716196,25.45622064795684
4.56,0.019,ANN (n_s=141),151,10,141,83,73,10.913918879370975,40.60859982988302,26.875880786561
4.56,0.019,ANN (n_s=141),151,10,141,84,74,11.583599516580003,42.919189439208886,26.989324980116677
4.56,0.019,ANN (n_s=141),151,10,141,85,75,12.20575676264247,38.38730811000494,31.79633416249176
4.56,0.019,ANN (n_s=141),151,10,141,86,76,13.105248896209574,40.95189260220432,32.001570778450805
4.56,0.019,ANN (n_s=141),151,10,141,87,77,10.801005841972053,36.38449251974828,29.68573997867259
4.56,0.019,ANN (n_s=141),151,10,141,88,78,10.050843670556137,36.091072681941604,27.848559002750672
4.56,0.019,ANN (n_s=141),151,10,141,89,79,8.345405008918734,35.060728483570244,23.80271423290438
4.56,0.019,ANN (n_s=141),151,10,141,90,80,11.244442166527975,33.69457160661348,33.371672736509716
4.56,0.019,ANN (n_s=141),151,10,141,91,81,10.981223462510302,35.95122068644328,30.544786109727767
4.56,0.019,ANN (n_s=141),151,10,141,92,82,11.085784978551345,35.381411332147955,31.33222944240971
4.56,0.019,ANN (n_s=141),151,10,141,93,83,10.786719354900466,33.01805358305483,32.66915576282276
4.56,0.019,ANN (n_s=141),151,10,141,94,84,12.241790115586495,34.772571776805336,35.205305475139596
4.56,0.019,ANN (n_s=141),151,10,141,95,85,12.467019513158807,31.435906399745146,39.65853363547322
4.56,0.019,ANN (n_s=141),151,10,141,96,86,9.88697241741499,31.33279306754335,31.554711372528715
4.56,0.019,ANN (n_s=141),151,10,141,97,87,8.998321522969174,27.849895084166995,32.31007332621813
4.56,0.019,ANN (n_s=141),151,10,141,98,88,10.162972952360567,29.92972158716103,33.95612258792338
4.56,0.019,ANN (n_s=141),151,10,141,99,89,9.681822044625898,30.1478135489837,32.11450816788098
4.56,0.019,ANN (n_s=141),151,10,141,100,90,13.066250549442007,31.354532392893162,41.67260536917977
4.56,0.019,ANN (n_s=141),151,10,141,101,91,11.13018499379659,28.62045780564059,38.88891320111248
4.56,0.019,ANN (n_s=141),151,10,141,102,92,9.694031055854943,31.566989205861393,30.70939389447678
4.56,0.019,ANN (n_s=141),151,10,141,103,93,6.115172478182659,21.8865575711995,27.940312030748995
4.56,0.019,ANN (n_s=141),151,10,141,104,94,10.638953503291152,26.850312991560486,39.62320106523584
4.56,0.019,ANN (n_s=141),151,10,141,105,95,14.612966786910693,30.590366094950664,47.76983296490444
4.56,0.019,ANN (n_s=141),151,10,141,106,96,10.852486517917797,26.069442821531823,41.62914640029929
4.56,0.019,ANN (n_s=141),151,10,141,107,97,11.42130315842548,27.767327930083976,41.13216506530068
4.56,0.019,ANN (n_s=141),151,10,141,108,98,10.904598878457083,24.541593105325816,44.433133707569525
